REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Forbes,Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000445
Ford,Democratic,Tennessee,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000262
Fossella,Republican,New York,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000440
Frank (MA),Democratic,Massachusetts,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000339
Franks (AZ),Republican,Arizona,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000448
Frelinghuysen,Republican,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000372
Frost,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000392
Gallegly,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000021
Garrett (NJ),Republican,New Jersey,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000548
Gephardt,Democratic,Missouri,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000132
Gerlach,Republican,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000549
Gibbons,Republican,Nevada,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000152
Gilchrest,Republican,Maryland,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000180
Gillmor,Republican,Ohio,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000210
Gingrey,Republican,Georgia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000550
Gonzalez,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000544
Goode,Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000280
Goodlatte,Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000289
Gordon,Democratic,Tennessee,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000309
Granger,Republican,Texas,NAY,2,473,House,108,https://clerk.house.gov/members/G000377
Graves,Republican,Missouri,NAY,2,473,House,108,https://clerk.house.gov/members/G000546
Green (TX),Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000410
Green (WI),Republican,Wisconsin,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000545
Greenwood,Republican,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000439
Grijalva,Democratic,Arizona,YEA,2,473,House,108,https://clerk.house.gov/members/G000551
Gutierrez,Democratic,Illinois,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000535
Gutknecht,Republican,Minnesota,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000536
Hall,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000067
Harman,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000213
Harris,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001035
Hart,Republican,Pennsylvania,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001033
Hastings (FL),Democratic,Florida,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000324
Hastings (WA),Republican,Washington,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000329
Hayes,Republican,North Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001029
Hayworth,Republican,Arizona,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000413
Hefley,Republican,Colorado,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000444
Hensarling,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001036
Herger,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000528
Herseth,Democratic,South Dakota,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001037
Hill,Democratic,Indiana,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001030
Hinchey,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000627
Hinojosa,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000636
Hobson,Republican,Ohio,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000666
Hoeffel,Democratic,Pennsylvania,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001031
Hoekstra,Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000676
Holden,Democratic,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000712
Holt,Democratic,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001032
Honda,Democratic,California,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001034
Hooley (OR),Democratic,Oregon,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000762
Hostettler,Republican,Indiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000807
Houghton,Republican,New York,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000814
Hoyer,Democratic,Maryland,YEA,2,473,House,108,https://clerk.house.gov/members/H000874
Hulshof,Republican,Missouri,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000948
Hunter,Republican,California,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000981
Hyde,Republican,Illinois,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001022
Inslee,Democratic,Washington,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000026
Isakson,Republican,Georgia,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000055
Israel,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000057
Issa,Republican,California,NAY,2,473,House,108,https://clerk.house.gov/members/I000056
Istook,Republican,Oklahoma,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000047
Jackson (IL),Democratic,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000283
Jackson-Lee (TX),Democratic,Texas,YEA,2,473,House,108,https://clerk.house.gov/members/J000032
Jefferson,Democratic,Louisiana,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000070
Jenkins,Republican,Tennessee,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000082
John,Democratic,Louisiana,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000110
Johnson (CT),Republican,Connecticut,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000163
Johnson (IL),Republican,Illinois,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000285
"Johnson, E. B.",Democratic,Texas,YEA,2,473,House,108,https://clerk.house.gov/members/J000126
"Johnson, Sam",Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000174
Jones (NC),Republican,North Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000255
Jones (OH),Democratic,Ohio,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000284
Kanjorski,Democratic,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000008
Kaptur,Democratic,Ohio,YEA,2,473,House,108,https://clerk.house.gov/members/K000009
Keller,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000361
Kelly,Republican,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000078
Kennedy (MN),Republican,Minnesota,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000358
Kennedy (RI),Democratic,Rhode Island,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000113
Kildee,Democratic,Michigan,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000172
Kilpatrick,Democratic,Michigan,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000180
Kind,Democratic,Wisconsin,YEA,2,473,House,108,https://clerk.house.gov/members/K000188
King (IA),Republican,Iowa,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000362
King (NY),Republican,New York,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000210
Kingston,Republican,Georgia,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000220
Kirk,Republican,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000360
Kleczka,Democratic,Wisconsin,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000259
Kline,Republican,Minnesota,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000363
Knollenberg,Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000288
Kolbe,Republican,Arizona,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000306
Kucinich,Democratic,Ohio,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000336
LaHood,Republican,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000552
Lampson,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000043
Langevin,Democratic,Rhode Island,YEA,2,473,House,108,https://clerk.house.gov/members/L000559
Lantos,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000090
Larsen (WA),Democratic,Washington,YEA,2,473,House,108,https://clerk.house.gov/members/L000560
Larson (CT),Democratic,Connecticut,YEA,2,473,House,108,https://clerk.house.gov/members/L000557
Latham,Republican,Iowa,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000111
LaTourette,Republican,Ohio,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000553
Leach,Republican,Iowa,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000169
Lee,Democratic,California,YEA,2,473,House,108,https://clerk.house.gov/members/L000551
Levin,Democratic,Michigan,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000263
Lewis (CA),Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000274
Lewis (GA),Democratic,Georgia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000287
Lewis (KY),Republican,Kentucky,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000293
Linder,Republican,Georgia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000321
Lipinski,Democratic,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000342
LoBiondo,Republican,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000554
Lofgren,Democratic,California,YEA,2,473,House,108,https://clerk.house.gov/members/L000397
Lowey,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000480
Lucas (KY),Democratic,Kentucky,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000558
Lucas (OK),Republican,Oklahoma,NAY,2,473,House,108,https://clerk.house.gov/members/L000491
Lynch,Democratic,Massachusetts,YEA,2,473,House,108,https://clerk.house.gov/members/L000562
Majette,Democratic,Georgia,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001145
Maloney,Democratic,New York,YEA,2,473,House,108,https://clerk.house.gov/members/M000087
Manzullo,Republican,Illinois,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001138
Markey,Democratic,Massachusetts,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000133
Marshall,Democratic,Georgia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001146
Matheson,Democratic,Utah,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001142
Matsui,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000249
McCarthy (MO),Democratic,Missouri,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000316
McCarthy (NY),Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000309
McCollum,Democratic,Minnesota,YEA,2,473,House,108,https://clerk.house.gov/members/M001143
McCotter,Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001147
McCrery,Republican,Louisiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000388
McDermott,Democratic,Washington,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000404
McGovern,Democratic,Massachusetts,YEA,2,473,House,108,https://clerk.house.gov/members/M000312
McHugh,Republican,New York,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000472
McInnis,Republican,Colorado,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000477
McIntyre,Democratic,North Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000485
McKeon,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000508
McNulty,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000590
Meehan,Democratic,Massachusetts,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000627
Meek (FL),Democratic,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001148
Meeks (NY),Democratic,New York,NOT VOTING,2,473,House,108,https://clerk.house.gov/members/M001137
Menendez,Democratic,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000639
Mica,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000689
Michaud,Democratic,Maine,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001149
Millender-McDonald,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000714
Miller (FL),Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001144
Miller (MI),Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001150
Miller (NC),Democratic,North Carolina,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001154
"Miller, Gary",Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001139
"Miller, George",Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000725
Mollohan,Democratic,West Virginia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000844
Moore,Democratic,Kansas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001140
Moran (KS),Republican,Kansas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000934
Moran (VA),Democratic,Virginia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000933
Murphy,Republican,Pennsylvania,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001151
Murtha,Democratic,Pennsylvania,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001120
Musgrave,Republican,Colorado,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001152
Myrick,Republican,North Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001134
Nadler,Democratic,New York,YEA,2,473,House,108,https://clerk.house.gov/members/N000002
Napolitano,Democratic,California,YEA,2,473,House,108,https://clerk.house.gov/members/N000179
Neal (MA),Democratic,Massachusetts,YEA,2,473,House,108,https://clerk.house.gov/members/N000015
Nethercutt,Republican,Washington,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000051
Neugebauer,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000182
Ney,Republican,Ohio,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000081
Northup,Republican,Kentucky,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000143
Norwood,Republican,Georgia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000159
Nunes,Republican,California,NAY,2,473,House,108,https://clerk.house.gov/members/N000181
Nussle,Republican,Iowa,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000172
Oberstar,Democratic,Minnesota,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000006
