Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Kelly, Mike [R-PA-3]",10/25/2011,H.R.1179,Respect for Rights of Conscience Act of 2097,112,https://www.congress.gov/member/mike-kelly/K000376
"Rep. Cravaack, Chip [R-MN-8]",11/1/2011,H.R.1179,Respect for Rights of Conscience Act of 2098,112,https://www.congress.gov/member/chip-cravaack/C001086
"Rep. McKeon, Howard P. ""Buck"" [R-CA-25]",11/1/2011,H.R.1179,Respect for Rights of Conscience Act of 2099,112,https://www.congress.gov/member/howard-mckeon/M000508
"Rep. Bartlett, Roscoe G. [R-MD-6]",11/1/2011,H.R.1179,Respect for Rights of Conscience Act of 2100,112,https://www.congress.gov/member/roscoe-bartlett/B000208
"Rep. Coffman, Mike [R-CO-6]",11/3/2011,H.R.1179,Respect for Rights of Conscience Act of 2101,112,https://www.congress.gov/member/mike-coffman/C001077
"Rep. Broun, Paul C. [R-GA-10]",11/3/2011,H.R.1179,Respect for Rights of Conscience Act of 2102,112,https://www.congress.gov/member/paul-broun/B001262
"Rep. Bachmann, Michele [R-MN-6]",11/3/2011,H.R.1179,Respect for Rights of Conscience Act of 2103,112,https://www.congress.gov/member/michele-bachmann/B001256
"Rep. Rigell, E. Scott [R-VA-2]",11/3/2011,H.R.1179,Respect for Rights of Conscience Act of 2104,112,https://www.congress.gov/member/e-rigell/R000589
"Rep. Farenthold, Blake [R-TX-27]",11/15/2011,H.R.1179,Respect for Rights of Conscience Act of 2105,112,https://www.congress.gov/member/blake-farenthold/F000460
"Rep. Griffin, Tim [R-AR-2]",11/18/2011,H.R.1179,Respect for Rights of Conscience Act of 2106,112,https://www.congress.gov/member/tim-griffin/G000567
"Rep. Barletta, Lou [R-PA-11]",12/6/2011,H.R.1179,Respect for Rights of Conscience Act of 2107,112,https://www.congress.gov/member/lou-barletta/B001269
"Rep. Turner, Michael R. [R-OH-3]",1/23/2012,H.R.1179,Respect for Rights of Conscience Act of 2108,112,https://www.congress.gov/member/michael-turner/T000463
"Rep. Olson, Pete [R-TX-22]",1/23/2012,H.R.1179,Respect for Rights of Conscience Act of 2109,112,https://www.congress.gov/member/pete-olson/O000168
"Rep. Benishek, Dan [R-MI-1]",1/23/2012,H.R.1179,Respect for Rights of Conscience Act of 2110,112,https://www.congress.gov/member/dan-benishek/B001271
"Rep. Foxx, Virginia [R-NC-5]",1/23/2012,H.R.1179,Respect for Rights of Conscience Act of 2111,112,https://www.congress.gov/member/virginia-foxx/F000450
"Rep. Critz, Mark S. [D-PA-12]",1/25/2012,H.R.1179,Respect for Rights of Conscience Act of 2112,112,https://www.congress.gov/member/mark-critz/C001081
"Rep. Berg, Rick [R-ND-At Large]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2113,112,https://www.congress.gov/member/rick-berg/B001272
"Rep. Guthrie, Brett [R-KY-2]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2114,112,https://www.congress.gov/member/brett-guthrie/G000558
"Rep. Bonner, Jo [R-AL-1]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2115,112,https://www.congress.gov/member/jo-bonner/B001244
"Rep. Ribble, Reid J. [R-WI-8]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2116,112,https://www.congress.gov/member/reid-ribble/R000587
"Rep. Crenshaw, Ander [R-FL-4]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2117,112,https://www.congress.gov/member/ander-crenshaw/C001045
"Rep. Adams, Sandy [R-FL-24]",1/31/2012,H.R.1179,Respect for Rights of Conscience Act of 2118,112,https://www.congress.gov/member/sandy-adams/A000366
"Rep. Smith, Lamar [R-TX-21]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2119,112,https://www.congress.gov/member/lamar-smith/S000583
"Rep. Aderholt, Robert B. [R-AL-4]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2120,112,https://www.congress.gov/member/robert-aderholt/A000055
"Rep. Lungren, Daniel E. [R-CA-3]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2121,112,https://www.congress.gov/member/daniel-lungren/L000517
"Rep. Stutzman, Marlin A. [R-IN-3]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2122,112,https://www.congress.gov/member/marlin-stutzman/S001188
"Rep. Johnson, Sam [R-TX-3]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2123,112,https://www.congress.gov/member/sam-johnson/J000174
"Rep. Austria, Steve [R-OH-7]",2/1/2012,H.R.1179,Respect for Rights of Conscience Act of 2124,112,https://www.congress.gov/member/steve-austria/A000365
"Rep. Jenkins, Lynn [R-KS-2]",2/2/2012,H.R.1179,Respect for Rights of Conscience Act of 2125,112,https://www.congress.gov/member/lynn-jenkins/J000290
"Rep. Buchanan, Vern [R-FL-13]",2/2/2012,H.R.1179,Respect for Rights of Conscience Act of 2126,112,https://www.congress.gov/member/vern-buchanan/B001260
"Rep. Marino, Tom [R-PA-10]",2/2/2012,H.R.1179,Respect for Rights of Conscience Act of 2127,112,https://www.congress.gov/member/tom-marino/M001179
"Rep. Jordan, Jim [R-OH-4]",2/2/2012,H.R.1179,Respect for Rights of Conscience Act of 2128,112,https://www.congress.gov/member/jim-jordan/J000289
"Rep. Wolf, Frank R. [R-VA-10]",2/2/2012,H.R.1179,Respect for Rights of Conscience Act of 2129,112,https://www.congress.gov/member/frank-wolf/W000672
"Rep. Schweikert, David [R-AZ-5]",2/3/2012,H.R.1179,Respect for Rights of Conscience Act of 2130,112,https://www.congress.gov/member/david-schweikert/S001183
"Rep. Gosar, Paul A. [R-AZ-1]",2/3/2012,H.R.1179,Respect for Rights of Conscience Act of 2131,112,https://www.congress.gov/member/paul-gosar/G000565
"Rep. Hunter, Duncan D. [R-CA-52]",2/3/2012,H.R.1179,Respect for Rights of Conscience Act of 2132,112,https://www.congress.gov/member/duncan-hunter/H001048
"Rep. Turner, Robert L. [R-NY-9]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2133,112,https://www.congress.gov/member/robert-turner/T000471
"Rep. Whitfield, Ed [R-KY-1]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2134,112,https://www.congress.gov/member/edward-whitfield/W000413
"Rep. Meehan, Patrick [R-PA-7]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2135,112,https://www.congress.gov/member/patrick-meehan/M001181
"Rep. Posey, Bill [R-FL-15]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2136,112,https://www.congress.gov/member/bill-posey/P000599
"Rep. Brady, Kevin [R-TX-8]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2137,112,https://www.congress.gov/member/kevin-brady/B000755
"Rep. Miller, Candice S. [R-MI-10]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2138,112,https://www.congress.gov/member/candice-miller/M001150
"Rep. McHenry, Patrick T. [R-NC-10]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2139,112,https://www.congress.gov/member/patrick-mchenry/M001156
"Rep. Royce, Edward R. [R-CA-40]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2140,112,https://www.congress.gov/member/ed-royce/R000487
"Rep. Gingrey, Phil [R-GA-11]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2141,112,https://www.congress.gov/member/phil-gingrey/G000550
"Rep. Fincher, Stephen Lee [R-TN-8]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2142,112,https://www.congress.gov/member/stephen-fincher/F000458
"Rep. Mica, John L. [R-FL-7]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2143,112,https://www.congress.gov/member/john-mica/M000689
"Rep. Thompson, Glenn [R-PA-5]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2144,112,https://www.congress.gov/member/glenn-thompson/T000467
"Rep. Boustany, Charles W., Jr. [R-LA-7]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2145,112,https://www.congress.gov/member/charles-boustany/B001255
"Rep. Rogers, Mike D. [R-AL-3]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2146,112,https://www.congress.gov/member/mike-rogers/R000575
"Rep. Cole, Tom [R-OK-4]",2/6/2012,H.R.1179,Respect for Rights of Conscience Act of 2147,112,https://www.congress.gov/member/tom-cole/C001053
"Rep. Westmoreland, Lynn A. [R-GA-3]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2148,112,https://www.congress.gov/member/lynn-westmoreland/W000796
"Rep. Bachus, Spencer [R-AL-6]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2149,112,https://www.congress.gov/member/spencer-bachus/B000013
"Rep. Black, Diane [R-TN-6]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2150,112,https://www.congress.gov/member/diane-black/B001273
"Rep. Reed, Tom [R-NY-29]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2151,112,https://www.congress.gov/member/tom-reed/R000585
"Rep. Mulvaney, Mick [R-SC-5]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2152,112,https://www.congress.gov/member/mick-mulvaney/M001182
"Rep. Price, Tom [R-GA-6]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2153,112,https://www.congress.gov/member/tom-price/P000591
"Rep. Rehberg, Denny [R-MT-At Large]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2154,112,https://www.congress.gov/member/denny-rehberg/R000571
"Rep. Barton, Joe [R-TX-6]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2155,112,https://www.congress.gov/member/joe-barton/B000213
"Rep. Noem, Kristi L. [R-SD-At Large]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2156,112,https://www.congress.gov/member/kristi-noem/N000184
"Rep. Yoder, Kevin [R-KS-3]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2157,112,https://www.congress.gov/member/kevin-yoder/Y000063
"Rep. Young, Todd C. [R-IN-9]",2/7/2012,H.R.1179,Respect for Rights of Conscience Act of 2158,112,https://www.congress.gov/member/todd-young/Y000064
"Rep. Renacci, James B. [R-OH-16]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2159,112,https://www.congress.gov/member/james-renacci/R000586
"Rep. Nugent, Richard B. [R-FL-5]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2160,112,https://www.congress.gov/member/richard-nugent/N000185
"Rep. Shuster, Bill [R-PA-9]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2161,112,https://www.congress.gov/member/bill-shuster/S001154
"Rep. Guinta, Frank C. [R-NH-1]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2162,112,https://www.congress.gov/member/frank-guinta/G000570
"Rep. Roby, Martha [R-AL-2]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2163,112,https://www.congress.gov/member/martha-roby/R000591
"Rep. Johnson, Timothy V. [R-IL-15]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2164,112,https://www.congress.gov/member/timothy-johnson/J000285
"Rep. Brooks, Mo [R-AL-5]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2165,112,https://www.congress.gov/member/mo-brooks/B001274
"Rep. Lance, Leonard [R-NJ-7]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2166,112,https://www.congress.gov/member/leonard-lance/L000567
"Rep. Labrador, Raul R. [R-ID-1]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2167,112,https://www.congress.gov/member/raul-labrador/L000573
"Rep. Flores, Bill [R-TX-17]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2168,112,https://www.congress.gov/member/bill-flores/F000461
"Rep. Southerland, Steve II [R-FL-2]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2169,112,https://www.congress.gov/member/steve-southerland/S001186
"Rep. Gohmert, Louie [R-TX-1]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2170,112,https://www.congress.gov/member/louie-gohmert/G000552
"Rep. Gibbs, Bob [R-OH-18]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2171,112,https://www.congress.gov/member/bob-gibbs/G000563
"Rep. Rokita, Todd [R-IN-4]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2172,112,https://www.congress.gov/member/todd-rokita/R000592
"Rep. Rivera, David [R-FL-25]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2173,112,https://www.congress.gov/member/david-rivera/R000590
"Rep. Roe, David P. [R-TN-1]",2/8/2012,H.R.1179,Respect for Rights of Conscience Act of 2174,112,https://www.congress.gov/member/david-roe/R000582
"Rep. Culberson, John Abney [R-TX-7]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2175,112,https://www.congress.gov/member/john-culberson/C001048
"Rep. Bilirakis, Gus M. [R-FL-9]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2176,112,https://www.congress.gov/member/gus-bilirakis/B001257
"Rep. Ellmers, Renee L. [R-NC-2]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2177,112,https://www.congress.gov/member/renee-ellmers/E000291
"Rep. Diaz-Balart, Mario [R-FL-21]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2178,112,https://www.congress.gov/member/mario-diaz-balart/D000600
"Rep. Wilson, Joe [R-SC-2]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2179,112,https://www.congress.gov/member/joe-wilson/W000795
"Rep. Stivers, Steve [R-OH-15]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2180,112,https://www.congress.gov/member/steve-stivers/S001187
"Rep. Herger, Wally [R-CA-2]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2181,112,https://www.congress.gov/member/wally-herger/H000528
"Rep. Campbell, John [R-CA-48]",2/9/2012,H.R.1179,Respect for Rights of Conscience Act of 2182,112,https://www.congress.gov/member/john-campbell/C001064
"Rep. Flake, Jeff [R-AZ-6]",2/13/2012,H.R.1179,Respect for Rights of Conscience Act of 2183,112,https://www.congress.gov/member/jeff-flake/F000444
"Rep. Poe, Ted [R-TX-2]",2/13/2012,H.R.1179,Respect for Rights of Conscience Act of 2184,112,https://www.congress.gov/member/ted-poe/P000592
"Rep. Womack, Steve [R-AR-3]",2/13/2012,H.R.1179,Respect for Rights of Conscience Act of 2185,112,https://www.congress.gov/member/steve-womack/W000809
"Rep. Sessions, Pete [R-TX-32]",2/13/2012,H.R.1179,Respect for Rights of Conscience Act of 2186,112,https://www.congress.gov/member/pete-sessions/S000250
"Rep. Ryan, Paul [R-WI-1]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2187,112,https://www.congress.gov/member/paul-ryan/R000570
"Rep. Emerson, Jo Ann [R-MO-8]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2188,112,https://www.congress.gov/member/jo-emerson/E000172
"Rep. Bucshon, Larry [R-IN-8]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2189,112,https://www.congress.gov/member/larry-bucshon/B001275
"Rep. Duncan, John J., Jr. [R-TN-2]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2190,112,https://www.congress.gov/member/john-duncan/D000533
"Rep. Duncan, Jeff [R-SC-3]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2191,112,https://www.congress.gov/member/jeff-duncan/D000615
"Rep. Upton, Fred [R-MI-6]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2192,112,https://www.congress.gov/member/fred-upton/U000031
"Rep. Alexander, Rodney [R-LA-5]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2193,112,https://www.congress.gov/member/rodney-alexander/A000361
"Rep. Peterson, Collin C. [D-MN-7]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2194,112,https://www.congress.gov/member/collin-peterson/P000258
"Rep. Carter, John R. [R-TX-31]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2195,112,https://www.congress.gov/member/john-carter/C001051
"Rep. Coble, Howard [R-NC-6]",2/14/2012,H.R.1179,Respect for Rights of Conscience Act of 2196,112,https://www.congress.gov/member/howard-coble/C000556
"Rep. Cuellar, Henry [D-TX-28]",2/15/2012,H.R.1179,Respect for Rights of Conscience Act of 2197,112,https://www.congress.gov/member/henry-cuellar/C001063
"Rep. Wittman, Robert J. [R-VA-1]",2/15/2012,H.R.1179,Respect for Rights of Conscience Act of 2198,112,https://www.congress.gov/member/robert-wittman/W000804
"Rep. Sullivan, John [R-OK-1]",2/15/2012,H.R.1179,Respect for Rights of Conscience Act of 2199,112,https://www.congress.gov/member/john-sullivan/S001155
"Rep. Gardner, Cory [R-CO-4]",2/15/2012,H.R.1179,Respect for Rights of Conscience Act of 2200,112,https://www.congress.gov/member/cory-gardner/G000562
"Rep. McKinley, David B. [R-WV-1]",2/15/2012,H.R.1179,Respect for Rights of Conscience Act of 2201,112,https://www.congress.gov/member/david-mckinley/M001180
"Rep. LaTourette, Steven C. [R-OH-14]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2202,112,https://www.congress.gov/member/steven-latourette/L000553
"Rep. Scott, Austin [R-GA-8]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2203,112,https://www.congress.gov/member/austin-scott/S001189
"Rep. Graves, Tom [R-GA-9]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2204,112,https://www.congress.gov/member/tom-graves/G000560
"Rep. Ros-Lehtinen, Ileana [R-FL-18]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2205,112,https://www.congress.gov/member/ileana-ros-lehtinen/R000435
"Rep. Amash, Justin [R-MI-3]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2206,112,https://www.congress.gov/member/justin-amash/A000367
"Rep. Grimm, Michael G. [R-NY-13]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2207,112,https://www.congress.gov/member/michael-grimm/G000569
"Rep. Rogers, Harold [R-KY-5]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2208,112,https://www.congress.gov/member/harold-rogers/R000395
"Rep. Stearns, Cliff [R-FL-6]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2209,112,https://www.congress.gov/member/cliff-stearns/S000822
"Rep. Capito, Shelley Moore [R-WV-2]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2210,112,https://www.congress.gov/member/shelley-capito/C001047
"Rep. West, Allen B. [R-FL-22]",2/16/2012,H.R.1179,Respect for Rights of Conscience Act of 2211,112,https://www.congress.gov/member/allen-west/W000807
"Rep. Petri, Thomas E. [R-WI-6]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2212,112,https://www.congress.gov/member/tom-petri/P000265
"Rep. Quayle, Benjamin [R-AZ-3]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2213,112,https://www.congress.gov/member/benjamin-quayle/Q000024
"Rep. Fleischmann, Charles J. ""Chuck"" [R-TN-3]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2214,112,https://www.congress.gov/member/charles-fleischmann/F000459
"Rep. Lucas, Frank D. [R-OK-3]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2215,112,https://www.congress.gov/member/frank-lucas/L000491
"Rep. Rohrabacher, Dana [R-CA-46]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2216,112,https://www.congress.gov/member/dana-rohrabacher/R000409
"Rep. Gerlach, Jim [R-PA-6]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2217,112,https://www.congress.gov/member/jim-gerlach/G000549
"Rep. Shimkus, John [R-IL-19]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2218,112,https://www.congress.gov/member/john-shimkus/S000364
"Rep. McCarthy, Kevin [R-CA-22]",2/17/2012,H.R.1179,Respect for Rights of Conscience Act of 2219,112,https://www.congress.gov/member/kevin-mccarthy/M001165
"Rep. LoBiondo, Frank A. [R-NJ-2]",2/28/2012,H.R.1179,Respect for Rights of Conscience Act of 2220,112,https://www.congress.gov/member/frank-lobiondo/L000554
