representative,party,state,vote,session,roll_no,chamber,congress,bio_url
McHenry,Republican,NC,YEA,1,457,House,109,https://clerk.house.gov/members/M001156
McHugh,Republican,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000472
McIntyre,Democratic,NC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000485
McKeon,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000508
McKinney,Democratic,GA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000523
McMorris,Republican,WA,YEA,1,457,House,109,https://clerk.house.gov/members/M001159
McNulty,Democratic,NY,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000590
Meehan,Democratic,MA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000627
Meek (FL),Democratic,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001148
Meeks (NY),Democratic,NY,YEA,1,457,House,109,https://clerk.house.gov/members/M001137
Melancon,Democratic,LA,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001161
Menendez,Democratic,NJ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000639
Mica,Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000689
Michaud,Democratic,ME,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001149
Millender-McDonald,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000714
Miller (FL),Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001144
Miller (MI),Republican,MI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001150
Miller (NC),Democratic,NC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001154
"Miller, Gary",Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001139
"Miller, George",Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000725
Mollohan,Democratic,WV,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000844
Moore (KS),Democratic,KS,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001140
Moore (WI),Democratic,WI,YEA,1,457,House,109,https://clerk.house.gov/members/M001160
Moran (KS),Republican,KS,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000934
Moran (VA),Democratic,VA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000933
Murphy,Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001151
Murtha,Democratic,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001120
Musgrave,Republican,CO,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001152
Myrick,Republican,NC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001134
Nadler,Democratic,NY,YEA,1,457,House,109,https://clerk.house.gov/members/N000002
Napolitano,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/N000179
Neal (MA),Democratic,MA,YEA,1,457,House,109,https://clerk.house.gov/members/N000015
Neugebauer,Republican,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000182
Ney,Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000081
Northup,Republican,KY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000143
Norwood,Republican,GA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000159
Nunes,Republican,CA,YEA,1,457,House,109,https://clerk.house.gov/members/N000181
Nussle,Republican,IA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000172
Oberstar,Democratic,MN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000006
Obey,Democratic,WI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000007
Olver,Democratic,MA,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000085
Ortiz,Democratic,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000107
Osborne,Republican,NE,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000165
Otter,Republican,ID,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000166
Owens,Democratic,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000159
Oxley,Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000163
Pallone,Democratic,NJ,YEA,1,457,House,109,https://clerk.house.gov/members/P000034
Pascrell,Democratic,NJ,YEA,1,457,House,109,https://clerk.house.gov/members/P000096
Pastor,Democratic,AZ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000099
Paul,Republican,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000583
Payne,Democratic,NJ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000149
Pearce,Republican,NM,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000588
Pelosi,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/P000197
Pence,Republican,IN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000587
Peterson (MN),Democratic,MN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Peterson (PA),Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000263
Petri,Republican,WI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000265
Pickering,Republican,MS,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000323
Pitts,Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000373
Platts,Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000585
Poe,Republican,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000592
Pombo,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000419
Pomeroy,Democratic,ND,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000422
Porter,Republican,NV,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000589
Price (GA),Republican,GA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000591
Price (NC),Democratic,NC,YEA,1,457,House,109,https://clerk.house.gov/members/P000523
Pryce (OH),Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000555
Putnam,Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000586
Radanovich,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000004
Rahall,Democratic,WV,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000011
Ramstad,Republican,MN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000033
Rangel,Democratic,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000053
Regula,Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000141
Rehberg,Republican,MT,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000571
Reichert,Republican,WA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000578
Renzi,Republican,AZ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000574
Reyes,Democratic,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000170
Reynolds,Republican,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000569
Rogers (AL),Republican,AL,YEA,1,457,House,109,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,KY,YEA,1,457,House,109,https://clerk.house.gov/members/R000395
Rogers (MI),Republican,MI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000572
Rohrabacher,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000409
Ros-Lehtinen,Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000435
Ross,Democratic,AR,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000573
Rothman,Democratic,NJ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000462
Roybal-Allard,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/R000486
Royce,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000487
Ruppersberger,Democratic,MD,YEA,1,457,House,109,https://clerk.house.gov/members/R000576
Rush,Democratic,IL,YEA,1,457,House,109,https://clerk.house.gov/members/R000515
Ryan (OH),Democratic,OH,YEA,1,457,House,109,https://clerk.house.gov/members/R000577
Ryan (WI),Republican,WI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000570
Ryun (KS),Republican,KS,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000566
Sabo,Democratic,MN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000005
Salazar,Democratic,CO,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001158
"Sánchez, Linda T.",Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/S001156
"Sanchez, Loretta",Democratic,CA,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000030
Sanders,Independent,VT,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000033
Saxton,Republican,NJ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000097
Schakowsky,Democratic,IL,YEA,1,457,House,109,https://clerk.house.gov/members/S001145
Schiff,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/S001150
Schmidt,Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001164
Schwartz (PA),Democratic,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001162
Schwarz (MI),Republican,MI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001161
Scott (GA),Democratic,GA,YEA,1,457,House,109,https://clerk.house.gov/members/S001157
Scott (VA),Democratic,VA,YEA,1,457,House,109,https://clerk.house.gov/members/S000185
Sensenbrenner,Republican,WI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
Serrano,Democratic,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000248
Sessions,Republican,TX,YEA,1,457,House,109,https://clerk.house.gov/members/S000250
Shadegg,Republican,AZ,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000275
Shaw,Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000303
Shays,Republican,CT,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001144
Sherman,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/S000344
Sherwood,Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001146
Shimkus,Republican,IL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000364
Shuster,Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001154
Simmons,Republican,CT,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001152
Simpson,Republican,ID,YEA,1,457,House,109,https://clerk.house.gov/members/S001148
Skelton,Democratic,MO,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000465
Slaughter,Democratic,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000480
Smith (NJ),Republican,NJ,YEA,1,457,House,109,https://clerk.house.gov/members/S000522
Smith (TX),Republican,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000583
Smith (WA),Democratic,WA,YEA,1,457,House,109,https://clerk.house.gov/members/S000510
Snyder,Democratic,AR,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000672
Sodrel,Republican,IN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001160
Solis,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001153
Souder,Republican,IN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001143
Spratt,Democratic,SC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000749
Stark,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000810
Stearns,Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000822
Strickland,Democratic,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001004
Stupak,Democratic,MI,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001045
Sullivan,Republican,OK,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001155
Sweeney,Republican,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001149
Tancredo,Republican,CO,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000458
Tanner,Democratic,TN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000038
Tauscher,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000057
Taylor (MS),Democratic,MS,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000074
Taylor (NC),Republican,NC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000067
Terry,Republican,NE,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000459
Thomas,Republican,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000188
Thompson (CA),Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/T000460
Thompson (MS),Democratic,MS,YEA,1,457,House,109,https://clerk.house.gov/members/T000193
Thornberry,Republican,TX,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000238
Tiahrt,Republican,KS,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000260
Tiberi,Republican,OH,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000462
Tierney,Democratic,MA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000266
Towns,Democratic,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000326
Turner,Republican,OH,YEA,1,457,House,109,https://clerk.house.gov/members/T000463
Udall (CO),Democratic,CO,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000038
Udall (NM),Democratic,NM,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000039
Upton,Republican,MI,YEA,1,457,House,109,https://clerk.house.gov/members/U000031
Van Hollen,Democratic,MD,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000128
Velázquez,Democratic,NY,YEA,1,457,House,109,https://clerk.house.gov/members/V000081
Visclosky,Democratic,IN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000108
Walden (OR),Republican,OR,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000791
Walsh,Republican,NY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000099
Wamp,Republican,TN,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000119
Wasserman Schultz,Democratic,FL,YEA,1,457,House,109,https://clerk.house.gov/members/W000797
Waters,Democratic,CA,YEA,1,457,House,109,https://clerk.house.gov/members/W000187
Watson,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000794
Watt,Democratic,NC,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000207
Waxman,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000215
Weiner,Democratic,NY,NOT VOTING,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000792
Weldon (FL),Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000267
Weldon (PA),Republican,PA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000268
Weller,Republican,IL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000273
Westmoreland,Republican,GA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000796
Wexler,Democratic,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000314
Whitfield,Republican,KY,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000413
Wicker,Republican,MS,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000437
Wilson (NM),Republican,NM,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000789
Wilson (SC),Republican,SC,YEA,1,457,House,109,https://clerk.house.gov/members/W000795
Wolf,Republican,VA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000672
Woolsey,Democratic,CA,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000738
Wu,Democratic,OR,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000793
Wynn,Democratic,MD,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000784
Young (AK),Republican,AK,NOT VOTING,1,457,House,109,https://clerk.house.gov/members/Y000033
Young (FL),Republican,FL,YEA,1,457,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000031
Abercrombie,Democratic,HI,AYE,1,154,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014
Ackerman,Democratic,NY,AYE,1,154,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022
Aderholt,Republican,AL,AYE,1,154,House,109,https://clerk.house.gov/members/A000055
