congress,party,state,district,id,last_name,first_name,ngirls,nboys,nchild,female,aauw,author,nominate_dim1,nominate_dim2
108,R,KS,1,M000934,MORAN, JERRY,2,0,2,0,0,washington,0.412,0.206
108,R,PA,18,M001151,MURPHY, TIM,1,0,1,0,0,washington,0.258,0.198
108,D,PA,12,M001120,MURTHA, JOHN P.,1,2,3,0,38,washington,-0.265,0.569
108,R,CO,4,M001152,MUSGRAVE, MARILYN N.,2,2,4,1,0,washington,0.565,0.223
108,R,NC,9,M001134,MYRICK, SUE,3,2,5,1,0,washington,0.56,0.027
108,R,MI,11,M001147,MCCOTTER, THADDEUS G.,1,2,3,0,0,washington,0.335,0.012
108,D,NY,8,N000002,NADLER, JERROLD,0,1,1,0,100,washington,-0.508,-0.503
108,D,CA,38,N000179,NAPOLITANO, GRACE F.,2,3,5,1,100,washington,-0.448,-0.247
108,D,MA,2,N000015,NEAL, RICHARD E.,1,3,4,0,100,washington,-0.417,-0.111
108,R,WA,5,N000051,NETHERCUTT, GEORGE R.,1,1,2,0,0,washington,0.357,0.08
108,R,TX,19,N000182,NEUGEBAUER, RANDY,0,2,2,0,0,washington,0.628,0.322
108,R,OH,18,N000081,NEY, ROBERT WILLIAM (BOB),1,1,2,0,12,washington,0.269,0.116
108,R,KY,3,N000143,NORTHUP, ANNE MEAGHER,2,4,6,0,0,washington,0.335,-0.035
108,R,GA,9,N000159,NORWOOD, CHARLES,0,2,2,0,0,washington,0.533,0.469
108,R,CA,21,N000181,NUNES, DEVIN,0,0,0,0,0,washington,0.449,0.217
108,R,IA,1,N000172,NUSSLE, JIM,1,1,2,0,0,washington,0.417,-0.178
108,D,MN,8,O000006,OBERSTAR, JAMES L.,4,2,6,0,62,washington,-0.553,0.304
108,D,WI,7,O000007,OBEY, DAVID R.,0,2,2,0,100,washington,-0.45,-0.063
108,D,MA,1,O000085,OLVER, JOHN W.,1,0,1,0,88,washington,-0.577,-0.207
108,D,TX,27,O000107,ORTIZ, SOLOMON,1,1,2,0,62,washington,-0.272,0.712
108,R,NE,3,O000165,OSBORNE, TOM,2,1,3,0,12,washington,0.299,0.025
108,R,CA,3,O000164,OSE, DOUGLAS A.,2,0,2,0,38,washington,0.289,-0.316
108,R,ID,1,O000166,OTTER, C.L. (BUTCH),3,1,4,0,0,washington,0.692,0.057
108,D,NY,11,O000159,OWENS, MAJOR ROBERT ODELL,1,4,5,0,100,washington,-0.569,-0.516
108,R,OH,4,O000163,OXLEY, MICHAEL G.,0,1,1,0,0,washington,0.382,-0.093
108,R,NJ,6,P000034,PALLONE, FRANK JR.,2,1,3,0,100,washington,-0.404,-0.164
108,D,NJ,8,P000096,PASCRELL, WILLIAM J.,0,3,3,0,88,washington,-0.367,-0.005
108,D,AZ,4,P000099,PASTOR, ED,2,0,2,0,88,washington,-0.421,0.12
108,R,TX,14,P000583,PAUL, RON E.,3,2,5,0,25,washington,0.863,-0.505
108,D,NJ,10,P000149,PAYNE, DONALD M.,2,1,3,0,75,washington,-0.592,-0.547
108,R,NM,2,P000588,PEARCE, STEVAN,1,0,1,0,0,washington,0.472,0.064
108,D,CA,8,P000197,PELOSI, NANCY,4,1,5,1,100,washington,-0.49,-0.206
108,R,IN,6,P000587,PENCE, MICHAEL,2,1,3,0,0,washington,0.655,0.088
108,D,MN,7,P000258,PETERSON, COLLIN C.,0,3,3,0,62,washington,-0.148,0.712
108,R,PA,5,P000263,PETERSON, JOHN E.,0,1,1,0,0,washington,0.34,0.24
108,R,WI,6,P000265,PETRI, THOMAS EVERT,1,0,1,0,0,washington,0.379,-0.367
108,R,MS,3,P000323,PICKERING, CHARLES W. JR.,0,5,5,0,0,washington,0.342,0.325
108,R,PA,16,P000373,PITTS, JOSEPH R.,2,1,3,0,0,washington,0.538,0.012
108,R,PA,19,P000585,PLATTS, TODD,1,1,2,0,38,washington,0.252,-0.15
108,R,CA,11,P000419,POMBO, RICHARD W.,2,1,3,0,0,washington,0.461,0.469
108,D,ND,1,P000422,POMEROY, EARL R.,1,1,2,0,88,washington,-0.266,0.339
108,R,NV,3,P000589,PORTER, JON C.,1,1,2,0,12,washington,0.241,-0.071
108,R,OH,2,P000449,PORTMAN, ROBERT J.,1,2,3,0,0,washington,0.368,-0.233
108,D,NC,4,P000523,PRICE, DAVID E.,1,1,2,0,100,washington,-0.343,-0.031
108,R,OH,15,P000555,PRYCE, DEBORAH,1,0,1,1,38,washington,0.32,-0.329
108,R,FL,12,P000586,PUTNAM, ADAM H.,0,0,0,0,0,washington,0.414,0.14
108,R,NY,27,Q000016,QUINN, JACK,1,1,2,0,0,washington,0.198,-0.223
108,R,CA,19,R000004,RADANOVICH, GEORGE,0,0,0,0,0,washington,0.484,0.18
108,D,WV,3,R000011,RAHALL, NICK JOE,2,1,3,0,62,washington,-0.306,0.45
108,R,MN,3,R000033,RAMSTAD, JIM,0,0,0,0,38,washington,0.316,-0.683
108,D,NY,15,R000053,RANGEL, CHARLES,1,1,2,0,88,washington,-0.514,-0.341
108,R,OH,16,R000141,REGULA, RALPH S.,1,2,3,0,0,washington,0.221,-0.223
108,D,MT,1,R000571,REHBERG, DENNIS R.,2,1,3,0,0,washington,0.337,0.244
108,R,AZ,1,R000574,RENZI, RICK,7,5,12,0,0,washington,0.265,0.199
108,D,TX,16,R000170,REYES, SILVESTRE,2,1,3,0,100,washington,-0.321,0.304
108,R,NY,26,R000569,REYNOLDS, THOMAS M.,1,3,4,0,0,washington,0.349,0.009
108,D,TX,28,R000568,RODRIGUEZ, CIRO D.,1,0,1,0,88,washington,-0.349,0.238
108,R,KY,5,R000395,ROGERS, HAROLD D.,1,2,3,0,0,washington,0.337,0.113
108,R,MI,8,R000572,ROGERS, MICHAEL,1,1,2,0,0,washington,0.4,0.098
108,R,AL,3,R000575,ROGERS, MIKE,1,2,3,0,0,washington,0.358,0.461
108,R,CA,46,R000409,ROHRABACHER, DANA,0,0,0,0,0,washington,0.626,-0.417
108,R,FL,18,R000435,ROS-LEHTINEN, ILEANA,2,0,2,1,12,washington,0.244,-0.225
108,D,AR,4,R000573,ROSS, MIKE,1,1,2,0,88,washington,-0.201,0.89
108,D,NJ,9,R000462,ROTHMAN, STEVEN R.,1,1,2,0,100,washington,-0.352,-0.092
108,D,CA,34,R000486,ROYBAL-ALLARD, LUCILLE,2,2,4,1,88,washington,-0.47,-0.185
108,R,CA,40,R000487,ROYCE, EDWARD R.,0,0,0,0,0,washington,0.657,-0.353
108,D,MD,2,R000576,RUPPERSBERGER, C.A. DUTCH,1,1,2,0,100,washington,-0.295,0.133
108,D,IL,1,R000515,RUSH, BOBBY L.,1,4,5,0,100,washington,-0.479,-0.203
108,R,WI,1,R000570,RYAN, PAUL D.,1,1,2,0,0,washington,0.556,-0.25
108,D,OH,17,R000577,RYAN, TIM,0,0,0,0,88,washington,-0.403,0.213
108,R,KS,2,R000566,RYUN, JAMES R.,2,2,4,0,0,washington,0.547,0.267
108,D,MN,5,S000005,SABO, MARTIN OLAV,2,0,2,0,100,washington,-0.516,-0.317
108,D,CA,39,S001156,SANCHEZ, LINDA T.,0,0,0,1,88,washington,-0.508,-0.136
108,D,CA,47,S000030,SANCHEZ, LORETTA,0,0,0,1,88,washington,-0.367,0.025
108,I,VT,1,S000033,SANDERS, BERNARD,2,2,4,0,100,washington,-0.53,-0.395
108,D,TX,1,S000044,SANDLIN, MAX A. JR.,2,2,4,0,100,washington,-0.25,0.546
108,R,NJ,3,S000097,SAXTON, H. JAMES,1,1,2,0,25,washington,0.238,-0.378
108,D,IL,9,S001145,SCHAKOWSKY, JANICE D. (JAN),2,1,3,0,100,washington,-0.606,-0.269
108,D,CA,29,S001150,SCHIFF, ADAM,1,0,1,0,100,washington,-0.349,-0.129
108,R,VA,2,S001151,SCHROCK, EDWARD,0,1,1,0,0,washington,0.451,0.032
108,D,GA,13,S001157,SCOTT, DAVID,2,0,2,0,100,washington,-0.302,0.163
108,D,VA,3,S000185,SCOTT, ROBERT C.,0,0,0,0,100,washington,-0.45,0.016
108,R,WI,5,S000244,SENSENBRENNER, FRANK JAMES,0,2,2,0,0,washington,0.638,-0.579
108,D,NY,16,S000248,SERRANO, JOSE E.,2,3,5,0,100,washington,-0.491,-0.377
108,R,TX,32,S000250,SESSIONS, PETER,0,2,2,0,0,washington,0.586,0.17
108,R,AZ,3,S000275,SHADEGG, JOHN B.,1,1,2,0,0,washington,0.749,0.008
108,R,FL,22,S000303,SHAW, E. CLAY JR.,2,2,4,0,38,washington,0.3,-0.142
108,R,CT,4,S001144,SHAYS, CHRISTOPHER,1,0,1,0,43,washington,0.129,-0.992
108,D,CA,27,S000344,SHERMAN, BRAD,0,0,0,0,100,washington,-0.342,-0.147
108,R,PA,10,S001146,SHERWOOD, DON,3,0,3,0,12,washington,0.329,-0.005
108,R,IL,19,S000364,SHIMKUS, JOHN M.,0,3,3,0,12,washington,0.375,0.154
108,R,PA,9,S001154,SHUSTER, BILL,0,2,2,0,0,washington,0.374,0.323
108,R,CT,2,S001152,SIMMONS, ROBERT R. (ROB),1,1,2,0,62,washington,0.171,-0.566
108,R,ID,2,S001148,SIMPSON, MICHAEL K.,0,0,0,0,0,washington,0.297,0.286
108,D,MO,4,S000465,SKELTON, IKE,1,2,3,0,62,washington,-0.172,0.724
108,D,NY,28,S000480,SLAUGHTER, LOUISE M.,3,0,3,1,100,washington,-0.465,-0.104
108,D,WA,9,S000510,SMITH, ADAM,0,0,0,0,88,washington,-0.285,-0.162
108,R,NJ,4,S000522,SMITH, CHRISTOPHER H.,2,2,4,0,12,washington,0.165,-0.168
108,R,TX,21,S000583,SMITH, LAMAR S.,1,1,2,0,0,washington,0.425,0.061
108,R,MI,7,S000597,SMITH, NICK H.,3,1,4,0,12,washington,0.505,-0.229
108,D,AR,2,S000672,SNYDER, VICTOR F.,0,0,0,0,100,washington,-0.268,0.055
108,D,CA,32,S001153,SOLIS, HILDA L.,0,0,0,1,100,washington,-0.508,-0.312
108,R,IN,3,S001143,SOUDER, MARK E.,1,2,3,0,0,washington,0.435,-0.011
108,D,SC,5,S000749,SPRATT, JOHN M.,3,0,3,0,100,washington,-0.256,0.255
108,D,CA,13,S000810,STARK, FORTNEY (PETE),4,3,7,0,100,washington,-0.631,-0.605
108,R,FL,6,S000822,STEARNS, CLIFFORD,0,3,3,0,0,washington,0.554,-0.075
108,D,TX,17,S000851,STENHOLM, CHARLES WALTER,1,2,3,0,50,washington,0.019,1
108,D,OH,6,S001004,STRICKLAND, TED,0,0,0,0,100,washington,-0.384,0.404
108,D,MI,1,S001045,STUPAK, BART,0,1,1,0,62,washington,-0.396,0.701
108,R,OK,1,S001155,SULLIVAN, JOHN,2,2,4,0,0,washington,0.513,0.173
108,R,NY,20,S001149,SWEENEY, JOHN E.,1,2,3,0,25,washington,0.249,0.036
108,R,CO,6,T000458,TANCREDO, THOMAS G. (TOM),0,2,2,0,0,washington,0.75,-0.022
108,D,TN,8,T000038,TANNER, JOHN S.,1,1,2,0,88,washington,-0.182,0.648
108,D,CA,10,T000057,TAUSCHER, ELLEN,1,0,1,1,100,washington,-0.308,-0.169
108,R,LA,3,T000058,TAUZIN, WILBERT J.,1,4,5,0,0,washington,0.341,0.16
108,R,NC,11,T000067,TAYLOR, CHARLES H.,0,3,3,0,0,washington,0.488,0.116
108,D,MS,4,T000074,TAYLOR, GENE,2,1,3,0,12,washington,-0.045,0.893
108,R,NE,2,T000459,TERRY, LEE R.,0,3,3,0,0,washington,0.426,-0.067
108,R,CA,22,T000188,THOMAS, WILLIAM MARSHALL,1,1,2,0,38,washington,0.371,-0.277
108,D,MS,2,T000193,THOMPSON, BENNIE,1,0,1,0,100,washington,-0.516,0.399
108,D,CA,1,T000460,THOMPSON, MIKE,0,2,2,0,100,washington,-0.395,0.066
108,R,TX,13,T000238,THORNBERRY, WILLIAM M. (MAC),1,1,2,0,0,washington,0.525,0.313
108,R,KS,4,T000260,TIAHRT, TODD,1,2,3,0,0,washington,0.449,0.341
108,R,OH,12,T000462,TIBERI, PAT,1,0,1,0,0,washington,0.386,-0.026
108,D,MA,6,T000266,TIERNEY, JOHN F.,0,0,0,0,100,washington,-0.488,-0.433
108,R,PA,15,T000461,TOOMEY, PATRICK J.,1,1,2,0,0,washington,0.641,-0.3
108,D,NY,10,T000326,TOWNS, EDOLPHUS,1,1,2,0,100,washington,-0.519,-0.132
108,D,TX,2,T000424,TURNER, JAMES W.,1,1,2,0,100,washington,-0.185,0.606
108,R,OH,3,T000463,TURNER, MICHAEL R.,2,0,2,0,0,washington,0.273,0.212
108,D,CO,2,U000038,UDALL, MARK EMERY,1,1,2,0,100,washington,-0.353,0.049
108,D,NM,3,U000039,UDALL, TOM,1,0,1,0,100,washington,-0.453,0.161
108,R,MI,6,U000031,UPTON, FRED,1,1,2,0,12,washington,0.332,-0.379
108,D,NY,12,V000081,VELAZQUEZ, NYDIA M.,0,0,0,1,100,washington,-0.547,-0.34
108,D,IN,1,V000108,VISCLOSKY, PETER J.,0,2,2,0,88,washington,-0.402,0.244
108,R,LA,1,V000127,VITTER, DAVID,3,1,4,0,0,washington,0.495,0.323
108,R,OR,2,W000791,WALDEN, GREGORY PAUL (GREG),0,1,1,0,38,washington,0.333,-0.011
108,R,NY,25,W000099,WALSH, JAMES T.,1,2,3,0,0,washington,0.208,-0.19
108,R,TN,3,W000119,WAMP, ZACH,1,1,2,0,0,washington,0.428,0.072
108,D,CA,35,W000187,WATERS, MAXINE,1,1,2,1,100,washington,-0.653,-0.071
108,D,CA,33,W000794,WATSON, DIANE,0,0,0,1,100,washington,-0.531,-0.351
108,D,NC,12,W000207,WATT, MELVIN LU,0,2,2,0,100,washington,-0.526,-0.155
108,D,CA,30,W000215,WAXMAN, HENRY A.,1,1,2,0,75,washington,-0.473,-0.343
108,D,NY,9,W000792,WEINER, ANTHONY DAVID,0,0,0,0,100,washington,-0.408,-0.371
108,R,PA,7,W000268,WELDON, CURT,3,2,5,0,0,washington,0.232,-0.324
108,R,FL,15,W000267,WELDON, DAVID J.,1,1,2,0,0,washington,0.471,0.146
108,R,IL,11,W000273,WELLER, GERALD C. (JERRY),0,0,0,0,12,washington,0.288,0.2
108,D,FL,19,W000314,WEXLER, ROBERT,2,1,3,0,100,washington,-0.392,-0.193
108,R,KY,1,W000413,WHITFIELD, EDWARD,1,0,1,0,0,washington,0.303,0.182
108,R,MS,1,W000437,WICKER, ROGER F.,2,1,3,0,0,washington,0.379,0.354
108,R,NM,1,W000789,WILSON, HEATHER A.,1,2,3,1,12,washington,0.247,-0.027
108,R,SC,2,W000795,WILSON, JOE,0,4,4,0,0,washington,0.537,0.113
108,R,VA,10,W000672,WOLF, FRANK R.,4,1,5,0,0,washington,0.284,-0.213
108,D,CA,6,W000738,WOOLSEY, LYNN,1,3,4,1,88,washington,-0.556,-0.529
108,D,OR,1,W000793,WU, DAVE,1,1,2,0,88,washington,-0.37,0.031
108,D,MD,4,W000784,WYNN, ALBERT R.,2,0,2,0,100,washington,-0.38,0.038
108,R,FL,10,Y000031,YOUNG, C.W. (BILL),0,3,3,0,0,washington,0.325,-0.112
108,R,AK,1,Y000033,YOUNG, DONALD E.,2,0,2,0,0,washington,0.284,0.021
109,R,AL,1,B001244,BONNER,Josiah,1,1,2,0,20,NA,0.367,0.513
109,R,AL,2,E000268,EVERETT,Robert,NA,NA,NA,0,20,NA,0.414,0.528
109,R,AL,3,R000575,ROGERS,Michael,NA,NA,NA,0,30,NA,0.358,0.461
109,R,AL,4,A000055,ADERHOLT,Robert,1,1,2,0,30,NA,0.372,0.589
109,D,AL,5,C000868,CRAMER,Robert,NA,NA,NA,0,70,NA,-0.132,0.612
109,R,AL,6,B000013,BACHUS,Spencer,2,3,5,0,33,NA,0.387,0.228
109,D,AL,7,D000602,DAVIS,Artur,NA,NA,NA,0,90,NA,-0.27,0.454
109,R,AK,1,Y000033,YOUNG,Donald,NA,NA,NA,0,22,NA,0.284,0.021
109,R,AZ,1,R000574,RENZI,Rick,NA,NA,NA,0,30,NA,0.265,0.199
109,R,AZ,2,F000448,FRANKS,Trent,NA,NA,NA,0,10,NA,0.749,0.087
109,R,AZ,3,S000275,SHADEGG,John,1,1,2,0,30,NA,0.749,0.008
109,D,AZ,4,P000099,PASTOR,Ed,2,0,2,0,100,NA,-0.421,0.12
109,R,AZ,5,H000413,HAYWORTH,John,2,1,3,0,30,NA,0.559,-0.018
109,R,AZ,6,F000444,FLAKE,Jeff,1,4,5,0,50,NA,0.855,-0.518
109,D,AZ,7,G000551,GRIJALVA,Raul,NA,NA,NA,0,100,NA,-0.598,-0.255
109,R,AZ,8,K000306,KOLBE,James,NA,NA,NA,0,67,NA,0.351,-0.534
109,D,AR,1,B000420,BERRY,Robert,1,1,2,0,60,NA,-0.293,0.956
109,D,AR,2,S000672,SNYDER,Victor,NA,NA,NA,0,100,NA,-0.268,0.055
109,R,AR,3,B001236,BOOZMAN,John,NA,NA,NA,0,30,NA,0.405,0.259
109,D,AR,4,R000573,ROSS,Michael,NA,NA,NA,0,70,NA,-0.201,0.89
109,D,CA,1,T000460,THOMPSON,Michael,0,2,2,0,100,NA,-0.395,0.066
109,R,CA,2,H000528,HERGER,Walter,0,0,0,0,20,NA,0.551,0.117
109,R,CA,3,L000517,LUNGREN,Daniel,2,1,3,0,30,NA,0.497,-0.054
109,R,CA,4,D000429,DOOLITTLE,John,1,1,2,0,20,NA,0.519,0.156
109,D,CA,5,M001163,MATSUI,Doris,0,1,1,1,100,NA,-0.434,-0.161
109,D,CA,6,W000738,WOOLSEY,Lynn,NA,NA,NA,1,100,NA,-0.556,-0.529
109,D,CA,7,M000725,MILLER,George,0,2,2,0,100,NA,-0.552,-0.398
109,D,CA,8,P000197,PELOSI,Nancy,4,1,5,1,100,NA,-0.49,-0.206
109,D,CA,9,L000551,LEE,Barbara,NA,NA,NA,1,100,NA,-0.682,-0.587
109,D,CA,10,T000057,TAUSCHER,Ellen,1,0,1,1,100,NA,-0.308,-0.169
109,R,CA,11,P000419,POMBO,Richard,2,1,3,0,30,NA,0.461,0.469
109,D,CA,12,L000090,LANTOS,Thomas,2,0,2,0,100,NA,-0.376,-0.033
109,D,CA,13,S000810,STARK,Fortney,NA,NA,NA,0,100,NA,-0.631,-0.605
109,D,CA,14,E000215,ESHOO,Anna,NA,NA,NA,1,100,NA,-0.381,-0.425
109,D,CA,15,H001034,HONDA,Mike,1,1,2,0,100,NA,-0.529,-0.482
109,D,CA,16,L000397,LOFGREN,Zoe,1,1,2,1,100,NA,-0.402,-0.444
109,D,CA,17,F000030,FARR,Sam,1,0,1,0,100,NA,-0.455,-0.219
109,D,CA,18,C001050,CARDOZA,Dennis,2,1,3,0,100,NA,-0.262,0.609
109,R,CA,19,R000004,RADANOVICH,George,NA,NA,NA,0,33,NA,0.484,0.18
109,D,CA,20,C001059,COSTA,Jim,NA,NA,NA,0,100,NA,-0.192,0.463
109,R,CA,21,N000181,NUNES,Devin,NA,NA,NA,0,30,NA,0.449,0.217
109,R,CA,22,T000188,THOMAS,William,1,1,2,0,40,NA,0.371,-0.277
109,D,CA,23,C001036,CAPPS,Lois,NA,NA,NA,1,100,NA,-0.389,-0.227
109,R,CA,24,G000021,GALLEGLY,Elton,1,3,4,0,30,NA,0.402,-0.1
109,R,CA,25,M000508,MCKEON,Howard,3,3,6,0,30,NA,0.396,0.208
109,R,CA,26,D000492,DREIER,David,NA,NA,NA,0,33,NA,0.478,-0.084
109,D,CA,27,S000344,SHERMAN,Brad,NA,NA,NA,0,100,NA,-0.342,-0.147
109,D,CA,28,B000410,BERMAN,Howard,1,1,2,0,100,NA,-0.404,-0.286
109,D,CA,29,S001150,SCHIFF,Adam,NA,NA,NA,0,100,NA,-0.349,-0.129
109,D,CA,30,W000215,WAXMAN,Henry,1,1,2,0,100,NA,-0.473,-0.343
109,D,CA,31,B000287,BECERRA,Xavier,NA,NA,NA,0,100,NA,-0.512,-0.283
109,D,CA,32,S001153,SOLIS,Hilda,NA,NA,NA,1,100,NA,-0.508,-0.312
109,D,CA,33,W000794,WATSON,Diane,NA,NA,NA,1,100,NA,-0.531,-0.351
109,D,CA,34,R000486,ROYBAL-ALLARD,Lucille,1,1,2,1,89,NA,-0.47,-0.185
109,D,CA,35,W000187,WATERS,Maxine,NA,NA,NA,1,100,NA,-0.653,-0.071
109,D,CA,36,H000213,HARMAN,Jane,2,2,4,1,100,NA,-0.262,-0.12
109,D,CA,37,M000714,MILLENDER-MCDONALD,Juanita,NA,NA,NA,1,100,NA,-0.438,-0.16
109,D,CA,38,N000179,NAPOLITANO,Grace,NA,NA,NA,1,100,NA,-0.448,-0.247
109,D,CA,39,S001156,SANCHEZ,Linda,NA,NA,NA,1,100,NA,-0.508,-0.136
109,R,CA,40,R000487,ROYCE,Edward,NA,NA,NA,0,11,NA,0.657,-0.353
109,R,CA,41,L000274,LEWIS,Charles,NA,NA,NA,0,30,NA,0.348,-0.101
109,R,CA,42,M001139,MILLER,Gary,1,3,4,0,22,NA,0.478,0.222
109,D,CA,43,B001234,BACA,Joe,NA,NA,NA,0,100,NA,-0.349,0.292
109,R,CA,44,C000059,CALVERT,Ken,1,1,2,0,30,NA,0.35,0.223
109,R,CA,45,B001228,BONO,Mary,NA,NA,NA,1,60,NA,0.353,-0.218
109,R,CA,46,R000409,ROHRABACHER,Dana,NA,NA,NA,1,20,NA,0.626,-0.417
109,D,CA,47,S000030,SANCHEZ,Loretta,NA,NA,NA,1,100,NA,-0.367,0.025
109,R,CA,48,C001064,CAMPBELL,John,1,2,3,0,20,NA,0.748,-0.415
109,R,CA,48,C000830,COX,Charles,1,2,3,0,50,NA,0.54,-0.236
109,R,CA,49,I000056,ISSA,Darrell,NA,NA,NA,0,33,NA,0.504,-0.08
109,R,CA,50,B000461,BILBRAY,Brian,2,1,3,0,33,NA,0.392,-0.376
109,R,CA,50,C000994,CUNNINGHAM,Randall,2,1,3,0,40,NA,0.411,0.001
109,D,CA,51,F000116,FILNER,Bob,NA,NA,NA,0,100,NA,-0.652,0.002
109,R,CA,52,H000981,HUNTER,Duncan,0,2,2,0,30,NA,0.47,0.02
109,D,CA,53,D000598,DAVIS,Susan,NA,NA,NA,1,100,NA,-0.343,-0.103
109,D,CO,1,D000197,DEGETTE,Diana,NA,NA,NA,1,100,NA,-0.431,-0.31
109,D,CO,2,U000038,UDALL,Mark,NA,NA,NA,0,100,NA,-0.353,0.049
109,D,CO,3,S001158,SALAZAR,John,0,3,3,0,78,NA,-0.277,0.561
109,R,CO,4,M001152,MUSGRAVE,Marilyn,NA,NA,NA,1,30,NA,0.565,0.223
109,R,CO,5,H000444,HEFLEY,Joel,3,0,3,0,33,NA,0.591,0.13
109,R,CO,6,T000458,TANCREDO,Thomas,0,2,2,0,30,NA,0.75,-0.022
109,R,CO,7,B001240,BEAUPREZ,Bob,NA,NA,NA,0,33,NA,0.523,-0.102
109,D,CT,1,L000557,LARSON,John,NA,NA,NA,0,100,NA,-0.397,-0.051
109,R,CT,2,S001152,SIMMONS,Robert,1,1,2,0,80,NA,0.171,-0.566
109,D,CT,3,D000216,DELAURO,Rosa,2,1,3,1,100,NA,-0.416,-0.117
109,R,CT,4,S001144,SHAYS,Christopher,0,1,1,0,70,NA,0.129,-0.992
109,R,CT,5,J000163,JOHNSON,Nancy,NA,NA,NA,1,80,NA,0.122,-0.513
109,R,DE,1,C000243,CASTLE,Michael,NA,NA,NA,0,60,NA,0.229,-0.7
109,R,FL,1,M001144,MILLER,Jefferson,NA,NA,NA,0,33,NA,0.633,0.155
109,D,FL,2,B000716,BOYD,F.,1,3,4,0,80,NA,-0.181,0.414
109,D,FL,3,B000911,BROWN,Corrine,1,0,1,1,100,NA,-0.429,0.192
109,R,FL,4,C001045,CRENSHAW,Ander,1,1,2,0,30,NA,0.333,0.337
109,R,FL,5,B001247,BROWN-WAITE,Virginia,0,0,0,1,30,NA,0.36,0.084
109,R,FL,6,S000822,STEARNS,Clifford,0,3,3,0,40,NA,0.554,-0.075
109,R,FL,7,M000689,MICA,John,1,1,2,0,33,NA,0.453,0.137
109,R,FL,8,K000361,KELLER,Richard,1,1,2,0,30,NA,0.458,-0.068
109,R,FL,9,B000463,BILIRAKIS,Michael,0,2,2,0,33,NA,0.382,-0.219
109,R,FL,10,Y000031,YOUNG,Charles,NA,NA,NA,0,30,NA,0.325,-0.112
109,D,FL,11,D000114,DAVIS,Jim,0,2,2,0,100,NA,-0.278,0.025
109,R,FL,12,P000586,PUTNAM,Adam,NA,NA,NA,0,30,NA,0.414,0.14
109,R,FL,13,H001035,HARRIS,Katherine,NA,NA,NA,1,30,NA,0.452,-0.238
109,R,FL,14,M001155,MACK,Connie,2,0,2,1,40,NA,0.601,-0.16
109,R,FL,15,W000267,WELDON,David,1,1,2,0,40,NA,0.471,0.146
109,R,FL,16,F000238,FOLEY,Mark,NA,NA,NA,0,50,NA,0.311,-0.381
109,D,FL,17,M001148,MEEK,Kendrick,1,1,2,0,100,NA,-0.363,0.108
109,R,FL,18,R000435,ROS-LEHTINEN,Ileana,2,0,2,1,50,NA,0.244,-0.225
109,D,FL,19,W000314,WEXLER,Robert,NA,NA,NA,0,100,NA,-0.392,-0.193
109,D,FL,20,W000797,WASSERMAN SCHULTZ,Debbie,2,1,3,1,100,NA,-0.421,0.069
109,R,FL,21,D000299,DIAZ-BALART,Lincoln,0,2,2,0,44,NA,0.243,-0.105
109,R,FL,22,S000303,SHAW,Eugene,2,2,4,0,40,NA,0.3,-0.142
109,D,FL,23,H000324,HASTINGS,Alcee,2,1,3,0,100,NA,-0.564,0.157
109,R,FL,24,F000447,FEENEY,Tom,0,2,2,0,40,NA,0.641,-0.09
109,R,FL,25,D000600,DIAZ-BALART,Mario,NA,NA,NA,0,44,NA,0.281,0.122
109,R,GA,1,K000220,KINGSTON,Jack,NA,NA,NA,0,40,NA,0.54,0.302
109,D,GA,2,B000490,BISHOP,Sanford,NA,NA,NA,0,90,NA,-0.283,0.463
109,D,GA,3,M001146,MARSHALL,Jim,1,1,2,0,60,NA,-0.119,0.803
109,D,GA,4,M000523,MCKINNEY,Cynthia,0,1,1,1,100,NA,-0.533,-0.583
109,D,GA,5,L000287,LEWIS,John,NA,NA,NA,0,100,NA,-0.589,-0.221
109,R,GA,6,P000591,PRICE,Tom,NA,NA,NA,0,20,NA,0.644,-0.073
109,R,GA,7,L000321,LINDER,John,1,1,2,0,22,NA,0.559,-0.008
109,R,GA,8,W000796,WESTMORELAND,Lynn,2,1,3,1,20,NA,0.672,0.189
109,R,GA,9,N000159,NORWOOD,Charles,0,2,2,0,20,NA,0.533,0.469
109,R,GA,10,D000168,DEAL,John,3,1,4,0,22,NA,0.581,0.139
109,R,GA,11,G000550,GINGREY,Phil,2,2,4,0,20,NA,0.561,0.272
109,D,GA,12,B001252,BARROW,John,1,1,2,0,70,NA,-0.119,0.46
109,D,GA,13,S001157,SCOTT,David,NA,NA,NA,0,90,NA,-0.302,0.163
109,D,HI,1,A000014,ABERCROMBIE,Neil,NA,NA,NA,0,90,NA,-0.432,-0.026
109,D,HI,2,C001055,CASE,Ed,NA,NA,NA,0,80,NA,-0.196,-0.123
109,R,ID,1,O000166,OTTER,C.,NA,NA,NA,0,30,NA,0.692,0.057
109,R,ID,2,S001148,SIMPSON,Michael,NA,NA,NA,0,30,NA,0.297,0.286
109,D,IL,1,R000515,RUSH,Bobby,NA,NA,NA,0,90,NA,-0.479,-0.203
109,D,IL,2,J000283,JACKSON,Jesse,NA,NA,NA,0,100,NA,-0.538,-0.513
109,D,IL,3,L000563,LIPINSKI,Daniel,NA,NA,NA,0,80,NA,-0.227,0.176
109,D,IL,4,G000535,GUTIERREZ,Luis,2,0,2,0,100,NA,-0.487,-0.26
